mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.3196743329366045,0.06128419176825983,0.01176889737447103,0.00023810877805341632,0.5,0.02,5,1,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5280308129152252,-0.5539303534088853,-0.524486350266513,-0.5354825055302079,0.013124611038887892,310
5.885838031768799,0.13841899961276913,0.01196130116780599,0.0010395039172949433,0.5,0.02,5,1,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5031793290917184,-0.5557317371767696,-0.5173972745242907,-0.5254361135975929,0.02219468553684683,259
4.6407623291015625,0.0666367893596537,0.012224594751993815,0.0001454213053985541,0.5,0.02,5,2,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5198044535706047,-0.5671089747373295,-0.5224388984323091,-0.536450775580081,0.021705282868562513,313
5.3201009432474775,0.10018258252045294,0.011719147364298502,0.00034313822426073124,0.5,0.02,5,2,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5293442034600878,-0.558148128355354,-0.5304808094328308,-0.5393243804160909,0.013318485478086537,318
5.657901684443156,0.09298241646395408,0.011110862096150717,0.0004011399658943845,0.5,0.02,5,2,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5038730741690075,-0.5507250990471336,-0.5203518095432883,-0.5249833275864765,0.01940560534713996,256
4.497619072596232,0.06788417157370871,0.012062390645345053,0.00030619445878470383,0.5,0.02,5,5,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5058312841242688,-0.5606538901696493,-0.5384135116627352,-0.5349662286522178,0.022513586320526524,308
5.2053751945495605,0.03617525457872315,0.012440204620361328,0.0009165709064766935,0.5,0.02,5,5,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5189320622372897,-0.5510127090413134,-0.5179444141116966,-0.5292963951300999,0.015361045529146567,290
5.510733048121135,0.09289286447915605,0.012121280034383139,0.000735476666968455,0.5,0.02,5,5,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5071009946717153,-0.5551009086544795,-0.5150563681272816,-0.5257527571511588,0.021004880213905522,262
3.163092613220215,0.0456519755322347,0.007613261540730794,3.227635390694865e-05,0.5,0.05,3,1,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5177554980573571,-0.5519782318280498,-0.5088027118715078,-0.5261788139189716,0.01860547533134326,264
3.6360315481821694,0.14824691332467474,0.007428487141927083,0.0001976271274539968,0.5,0.05,3,1,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5120257086236157,-0.5597623411271914,-0.5149477229838721,-0.5289119242448931,0.021847131136438065,288
3.7957452138264975,0.05737933302614644,0.007460435231526692,0.00014209378392026714,0.5,0.05,3,1,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5034512800941691,-0.5469917459408239,-0.505002851776068,-0.5184819592703537,0.020169412413649373,131
3.1940577030181885,0.07935162049646725,0.007427771886189778,5.945260471889393e-05,0.5,0.05,3,2,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5143825606446378,-0.5436035628166758,-0.5091722682523265,-0.5223861305712134,0.015153027420759515,227
3.496395985285441,0.060064665107998155,0.00736236572265625,6.369064258081838e-05,0.5,0.05,3,2,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5059056927303197,-0.5576931463722034,-0.49971283753695156,-0.5211038922131582,0.02599574328998126,199
3.741511106491089,0.0801665588728184,0.007600148518880208,3.9031936264623874e-05,0.5,0.05,3,2,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5010065483799914,-0.5572503184630352,-0.50375962535417,-0.5206721640657322,0.025889069669664862,185
3.223104953765869,0.06327817200345423,0.0075728098551432295,0.00016728245995096278,0.5,0.05,3,5,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5195692840685739,-0.5575262471598286,-0.5154420061892176,-0.5308458458058735,0.018940986739158304,297
3.4327750205993652,0.026654316944353527,0.007682085037231445,0.00016858278592516045,0.5,0.05,3,5,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5096727451977466,-0.5562367454645296,-0.51057998959952,-0.5254964934205987,0.02173979599558429,261
3.664758046468099,0.021461285711000554,0.010105530420939127,0.003831435462841684,0.5,0.05,3,5,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5020359630820376,-0.5546867726600065,-0.5035329145771421,-0.5200852167730621,0.024474625884681467,170
3.8951624234517417,0.01827669823695648,0.010177135467529297,5.849990670683723e-05,0.5,0.05,4,1,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5001424917367252,-0.5497937060126239,-0.5164809869435196,-0.5221390615642896,0.020661092679695528,222
4.40450660387675,0.049415461847453594,0.01047976811726888,8.57514734061028e-05,0.5,0.05,4,1,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5224029281008382,-0.567217955394329,-0.5171023598430897,-0.5355744144460857,0.022479757839311446,311
4.761070569356282,0.05257343534750638,0.010270436604817709,6.327766633201776e-05,0.5,0.05,4,1,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.49264698333064155,-0.5467900627475084,-0.5014634931576876,-0.5136335130786125,0.02371989742588938,39
3.8660791714986167,0.06325202653947644,0.010509649912516275,0.0001462815805571013,0.5,0.05,4,2,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5016467951201834,-0.5539293744568444,-0.5067296730797429,-0.5207686142189236,0.023539837534919367,190
4.366426785786946,0.07293328436569978,0.01031637191772461,0.00011184974247701531,0.5,0.05,4,2,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5196335804137178,-0.5684170054702116,-0.5160111030120536,-0.5346872296319943,0.02389635842834191,307
4.681432247161865,0.04956549737798592,0.010007619857788086,0.0001129304023227278,0.5,0.05,4,2,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.4969323148336626,-0.5415820775681404,-0.5075286662462348,-0.5153476862160126,0.019048239341684172,67
3.8571598529815674,0.05990659777433554,0.010587851206461588,0.0003799297288595335,0.5,0.05,4,5,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5060716325326539,-0.5569845452503869,-0.5158714619802782,-0.5263092132544397,0.02205661139124834,267
4.347671270370483,0.1401785849401864,0.010300477345784506,0.00021040898502065582,0.5,0.05,4,5,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5230915141268733,-0.5519271937531303,-0.5125042850337278,-0.5291743309712438,0.016659170218355272,289
4.62486211458842,0.06016513408918165,0.009983698527018229,0.0002309715662103017,0.5,0.05,4,5,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5020699515155309,-0.5500624139072468,-0.5101088898958102,-0.5207470851061959,0.020987258191670664,188
4.683402379353841,0.05405505798606012,0.014214833577473959,0.004092493541514332,0.5,0.05,5,1,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5187007825759266,-0.5623345749288545,-0.5143586728365184,-0.5317980101137665,0.021665253629976587,300
5.333672761917114,0.04367420113727863,0.010377645492553711,4.678353342594541e-05,0.5,0.05,5,1,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5329530677329319,-0.5620790419956259,-0.5315801912872771,-0.5422041003386117,0.014064877694362137,324
5.647194465001424,0.027350398043209604,0.009404659271240234,0.00014604858699288268,0.5,0.05,5,1,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5053627673719682,-0.5545752117556771,-0.5161920189686103,-0.5253766660320852,0.021114520703619435,258
4.6494667530059814,0.05079945619300021,0.01168044408162435,0.0001290806104180663,0.5,0.05,5,2,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.508211457666878,-0.5452423304558351,-0.5155382658643807,-0.5229973513290312,0.01601145114919741,233
5.20811398824056,0.05584580011813763,0.010594606399536133,0.00025250977633537917,0.5,0.05,5,2,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5353027127783584,-0.5557045907278432,-0.5336401225119257,-0.5415491420060424,0.010032400775658734,322
5.662773132324219,0.02254358377752139,0.009587526321411133,0.0003502355131481779,0.5,0.05,5,2,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5065558680631795,-0.5533757879202428,-0.5233899656068958,-0.5277738738634393,0.019363887566925527,281
4.438876708348592,0.035351976895260775,0.011388778686523438,0.0001856576155842505,0.5,0.05,5,5,reg:squarederror,0.4,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5070743825729074,-0.5584453588117209,-0.5406840779110669,-0.535401273098565,0.021302195817136306,309
5.1158270835876465,0.08381961321443958,0.01076070467631022,0.00022289662158587212,0.5,0.05,5,5,reg:squarederror,0.5,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5223557641158646,-0.5527873095773986,-0.5288261023061465,-0.5346563919998032,0.013089791142421472,306
5.5390182336171465,0.03285406751760094,0.010272502899169922,0.0005225443808788293,0.5,0.05,5,5,reg:squarederror,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.49983805692811306,-0.5534011750772303,-0.515246322057073,-0.5228285180208054,0.02251472374822609,230
3.679734786351522,0.08077314797328165,0.0075906117757161455,0.0001565687545815157,0.6,0.005,3,1,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.509082265920889,-0.5446388562278216,-0.5119567376955838,-0.5218926199480981,0.0161267706142227,219
4.01387087504069,0.021718829176434664,0.00764155387878418,0.0003140656609903676,0.6,0.005,3,1,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5127784630137954,-0.5504912420794782,-0.4991448255228046,-0.5208048435386927,0.02171682468426573,192
4.259498993555705,0.03860697250964345,0.007420460383097331,8.030432625202584e-05,0.6,0.005,3,1,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5041397427918645,-0.5497537118949289,-0.4860439588855518,-0.5133124711907818,0.026805936740943385,35
3.641925096511841,0.07938464842806701,0.007646004358927409,0.0001272548355490403,0.6,0.005,3,2,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5111867685206979,-0.5458683447686931,-0.5024938818119299,-0.5198496650337736,0.018737134985443563,162
3.9691339333852134,0.05489568808296498,0.007560571034749349,0.0010751991421573978,0.6,0.005,3,2,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.503803833920867,-0.556552818624133,-0.5039374935696811,-0.521431382038227,0.024834665921097596,206
4.396245241165161,0.07043154000154588,0.007607460021972656,3.0018657055139934e-05,0.6,0.005,3,2,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.504156271777273,-0.5582756296262785,-0.4823551866818307,-0.5149290293617941,0.031916742144747295,60
3.504674514134725,0.016584332821978805,0.007656653722127278,9.209961550805152e-05,0.6,0.005,3,5,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5143439800665279,-0.5428327466561861,-0.5112290939884979,-0.5228019402370707,0.014220889169805418,229
3.973553021748861,0.07362698333003997,0.0073727766672770185,4.59491979343662e-05,0.6,0.005,3,5,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5100749286250428,-0.5525273082049801,-0.4954775921795,-0.5193599430031742,0.02419815617836149,150
4.1524553298950195,0.022042042546229493,0.007380247116088867,0.00010237147049088716,0.6,0.005,3,5,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.49897644605063957,-0.5519259308648783,-0.4961662018101143,-0.5156895262418774,0.025648679409464505,79
4.57539979616801,0.06980329614243327,0.010662317276000977,8.47288778493312e-05,0.6,0.005,4,1,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5038662170434449,-0.5512107236436191,-0.5144192221609435,-0.5231653876160025,0.020293630099597514,236
5.134980281194051,0.07199545481701967,0.01034696896870931,1.1721101801927326e-05,0.6,0.005,4,1,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5075063999285437,-0.5478560305434795,-0.5057827203073934,-0.5203817169264723,0.019440013707185632,177
5.451786359151204,0.07781692428439319,0.010208527247111002,0.00016486621280346073,0.6,0.005,4,1,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.50371719636491,-0.5448603840416941,-0.4975060741171321,-0.5153612181745787,0.02101261684537649,69
4.512903928756714,0.05494331050501488,0.010400772094726562,9.895395509314098e-05,0.6,0.005,4,2,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.4960658683383206,-0.5393276444376622,-0.5067308659110326,-0.5140414595623385,0.01840251617702096,45
5.105732838312785,0.07254810638335883,0.010151386260986328,0.0002692827821538011,0.6,0.005,4,2,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5123625143920993,-0.5573935285131764,-0.5049646654569434,-0.5249069027874064,0.023169199101415402,255
5.514475266138713,0.06973907382709903,0.010393937428792318,0.0002372469991678873,0.6,0.005,4,2,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5008168676136541,-0.5366403058291488,-0.4932911830151126,-0.5102494521526385,0.018912374264846002,15
4.580425024032593,0.16001503187486216,0.010318756103515625,0.00011535238513453442,0.6,0.005,4,5,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5095907475530465,-0.5398968812323628,-0.5152818020547335,-0.5215898102800476,0.013151898734279664,210
5.058462937672933,0.13720744065381232,0.010297218958536783,0.00016635539491527624,0.6,0.005,4,5,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5156644389612823,-0.5373111772139492,-0.5077168961285106,-0.5202308374345807,0.01250584835196966,173
5.297433614730835,0.03703481029038743,0.010357936223347982,0.00019291155595626156,0.6,0.005,4,5,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.4964979304064488,-0.54180321130608,-0.49315098215433534,-0.5104840412889547,0.022188109782370395,16
5.420507828394572,0.07611830584093983,0.012741565704345703,0.0007075274767705405,0.6,0.005,5,1,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5081009440135522,-0.5314983671277087,-0.5171802408096347,-0.5189265173169652,0.009631440298167836,140
6.106211105982463,0.009540099477914019,0.012021462122599283,0.00014591792731747042,0.6,0.005,5,1,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5089030556873873,-0.5503634463803517,-0.5213671797673681,-0.5268778939450357,0.017368879778966242,272
6.750800530115764,0.0629118176790117,0.01197512944539388,0.00019377533473249875,0.6,0.005,5,1,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.49617152081491583,-0.5428388773133515,-0.5024918356830962,-0.5138340779371212,0.020671161637246586,41
5.481037139892578,0.05326920673599264,0.016389211018880207,0.006467397372108143,0.6,0.005,5,2,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5092666393607758,-0.5415896456186265,-0.5141813361557979,-0.5216792070450668,0.014221057960887304,215
6.212774038314819,0.22903383136001898,0.01191250483194987,0.0001798236033428835,0.6,0.005,5,2,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5118756688781998,-0.5438064542447356,-0.5151819732234131,-0.5236213654487828,0.014336695792758944,243
6.7243703206380205,0.137862753300752,0.013160149256388346,0.001298785092336941,0.6,0.005,5,2,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5021608829567425,-0.5469040227131866,-0.5063953441044096,-0.5184867499247796,0.0201682706224543,132
5.181109269460042,0.05306284187112072,0.01150210698445638,3.282527355839949e-05,0.6,0.005,5,5,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5102494990698323,-0.5466968066201854,-0.5136483754394863,-0.5235315603765013,0.01643896925584523,241
5.890767494837443,0.04804927876560966,0.01228626569112142,0.000550524016039968,0.6,0.005,5,5,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5099458953610443,-0.5525809343028762,-0.5009839628827467,-0.5211702641822225,0.02251002304911885,202
6.552064577738444,0.05664561793823937,0.01226027806599935,0.0003103962885333773,0.6,0.005,5,5,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.005, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5042640944197865,-0.5502481217488572,-0.4995843620774582,-0.5180321927487007,0.022860074871652026,122
3.6966325441996255,0.06295665061864891,0.007547458012898763,0.00011049551568517844,0.6,0.01,3,1,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5064547072206845,-0.5419428334312401,-0.5134455364628163,-0.5206143590382469,0.015349175620047322,183
4.191200017929077,0.08507155114749247,0.00754698117574056,0.00015672128534013031,0.6,0.01,3,1,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5104458001643417,-0.5517539076240441,-0.49652691033026564,-0.5195755393728838,0.0234523546939143,154
4.331807374954224,0.059573696344427864,0.0073515574137369795,0.00012172528728988287,0.6,0.01,3,1,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5046241761706084,-0.5536965355974403,-0.48683367756382595,-0.5150514631106249,0.028274920345338947,63
3.6002087593078613,0.07052574886645167,0.008139769236246744,0.000683079543414014,0.6,0.01,3,2,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5070534908785972,-0.5457863409641022,-0.5096393059170182,-0.5208263792532392,0.017680900737029593,195
3.9453749656677246,0.023051120648944205,0.007488091786702474,5.050286071642616e-05,0.6,0.01,3,2,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5002996338434845,-0.5557533162945982,-0.5041353274688954,-0.520062759202326,0.025285569475685252,169
4.324890375137329,0.07052133128734225,0.007860978444417318,0.0003246497349024644,0.6,0.01,3,2,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.503754068495043,-0.5572879707147866,-0.48271494120649383,-0.5145856601387745,0.031392957975354845,54
3.5315021673838296,0.05604302197357072,0.007430712381998698,7.536449458758941e-05,0.6,0.01,3,5,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5168480013151241,-0.5493409144099002,-0.5124374623057876,-0.5262087926769373,0.016455688084259918,265
3.973773717880249,0.06278003465732976,0.007686058680216472,4.9306873364015316e-05,0.6,0.01,3,5,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5089493874715536,-0.5514079721387638,-0.4955937073883322,-0.5186503556662165,0.02379621293880204,135
4.3304455280303955,0.07274754569586019,0.007462660471598308,0.00011649040579737077,0.6,0.01,3,5,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.49825741089892417,-0.5518692713329303,-0.4961662018101143,-0.5154309613473229,0.02577991614698919,72
4.525285800298055,0.0527533170233243,0.010503927866617838,4.0635896128481736e-05,0.6,0.01,4,1,reg:squarederror,0.4,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.4}",-0.5013596386584521,-0.5488397789939091,-0.5130472277711206,-0.5210822151411606,0.02019920292315516,198
5.0708417892456055,0.07486261573752492,0.010597626368204752,0.0004506747023195055,0.6,0.01,4,1,reg:squarederror,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.5}",-0.5094119174945447,-0.5476480979235806,-0.5026631252088163,-0.5199077135423139,0.0198079654607988,164
5.493094841639201,0.09926315182769024,0.010430494944254557,0.00014436100040201506,0.6,0.01,4,1,reg:squarederror,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.6}",-0.5018285872695799,-0.5417402574439664,-0.49532389635435825,-0.5129642470226349,0.020520263689047746,33
